variantName	covariate	taxon	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	reject	df
chr4_89587189_T_G	variantOnly	s__Methanobrevibacter_smithii	0.7045770651851535	-0.3767294181442715	0.4634055244742711	-0.8129584095305451	0.4170974837534558	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_graevenitzii	0.22832418011970648	0.35195356545986833	0.3269080577706802	1.0766133079128843	0.28280096308860375	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_naeslundii	0.06517305624030797	-0.24471036497274	0.20460365120921997	-1.1960214958359097	0.2329414872866487	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_odontolyticus	1.915647425553331	0.17554086227218163	0.3693625518352446	0.47525354533093606	0.6350652545191294	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_oris	0.4755091850167464	0.24614529565753057	0.3567913829033271	0.6898857636486804	0.49097382396194766	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HMSC035G02	0.21522415742242357	-0.12969245471838742	0.30470277716384137	-0.4256359457093187	0.6707781860202162	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HPA0247	0.10267409045696763	-0.037774459272706985	0.27522824583448957	-0.13724775652359067	0.8909571568250376	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_ICM47	0.7702166190351118	1.287470975352847	0.3840454284470804	3.352392399406609	9.391275505758843e-4	0.21881671928418103	FALSE	226
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_181	0.05353218173797633	0.16540408435044818	0.16742882266701045	0.9879068712046721	0.324254740902017	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Alloscardovia_omnicolens	0.05584682104887004	0.03474226937061274	0.18319683619324653	0.189644483455842	0.8497579425662347	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_adolescentis	2.1003696090119366	0.29044112972355646	0.5362225263442366	0.5416429102739767	0.5885980979345989	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_animalis	0.10317657195736062	0.3887561156193526	0.31306287773751657	1.2417828598167426	0.215603855496866	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_bifidum	0.407189956643488	-0.09752693345100802	0.4566511245560627	-0.2135698965940786	0.8310750199415258	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_breve	0.104485223601118	0.06166939837275992	0.31105275721816705	0.19826025309753503	0.843019672273819	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_dentium	0.23318810482466712	-0.324188979438784	0.3559130959915463	-0.9108655542320482	0.3633367019336322	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_longum	218.56621803154454	-0.8501809450512022	0.5323148004925573	-1.5971394074794079	0.11163188544305026	0.9172411155737292	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_pseudocatenulatum	1.5559940067510836	-0.28405007888785827	0.5133834404770039	-0.5532903021257106	0.5806115583755038	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Rothia_dentocariosa	0.1201179456208553	-0.1208539636335018	0.27035417248505045	-0.44702089308492016	0.6552880706181766	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Rothia_mucilaginosa	0.9775222599902221	-0.4601577058305602	0.38631018888276936	-1.1911611939653002	0.23483980309684369	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Propionibacterium_freudenreichii	0.056514890504554174	-0.011664688212913749	0.1899116947108236	-0.06142164246743961	0.9510777000940569	0.9719346672013827	FALSE	226
chr4_89587189_T_G	variantOnly	s__Collinsella_aerofaciens	720.4039998529767	0.75766095070256545	0.453894173136356	1.6692458188374975	0.09645326684076722	0.9172411155737292	FALSE	226
chr4_89587189_T_G	variantOnly	s__Collinsella_intestinalis	3.4885558237670247	0.15982144931275238	0.4625659410863852	0.3455106291167801	0.7300319030300602	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Collinsella_stercoris	11.213646266037303	0.11151432110112715	0.4087605993827826	0.2728108366352108	0.7852477400002562	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Collinsella_massiliensis	0.5349151253114004	0.0460224726463971	0.3026900831850483	0.1520448643778708	0.8792871952426728	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Enorma_massiliensis	0.09742791393440055	0.10255919956604707	0.21992160838033753	0.4663443502499255	0.6414182226635394	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Adlercreutzia_equolifaciens	95.50842416018799	-0.1602009288011893	0.4245844941816257	-0.3773122452575004	0.7062956458308611	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Asaccharobacter_celatus	114.75149824535298	-0.1037472845145057	0.426291167885171	-0.24337188365688084	0.8079380816623207	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Eggerthella_lenta	250.4587062288034	-0.05847167598952889	0.43943735303458814	-0.1330603226734041	0.8942640743255853	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Enterorhabdus_caecimuris	0.9002488121894855	0.061670579469242454	0.31644468126101966	0.1948858145552885	0.8456574232265661	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Gordonibacter_pamelaeae	248.1618960793207	-0.23318145315310312	0.3261227364924457	-0.7150113348766914	0.47533999907881963	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Slackia_isoflavoniconvertens	0.11715126288678988	0.25112794337617933	0.30900543598794034	0.8126974937294636	0.4172467867726646	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bacteroides_caccae	40.30177849767557	0.29343655060659785	0.5810576942737817	0.5050041562109269	0.6140480036287934	0.949880263507328	FALSE	226
chr4_89587189_T_G	variantOnly	s__Bacteroides_cellulosilyticus	6.203881411823062	-0.29717033738338744	0.5456788910015409	-0.5445882959444519	0.586573646672324	0.949880263507328	FALSE	226
