variantName	covariate	taxon	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	reject	df
chr4_89587189_T_G	variantOnly	s__Methanobrevibacter_smithii	0.9091332110689004	1.2257750649220909	0.5648117946210786	2.170236309856879	0.03050900179732278	0.4009754521933851	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_odontolyticus	0.24877200048261694	0.5547392426516653	0.34991033311226843	1.5853754238051543	0.11358039278315912	0.588084240249069	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_oris	0.10542266423882174	0.39234371746287944	0.3101794172621938	1.2648928188914366	0.20656149915609312	0.6532983895005686	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HMSC035G02	0.11750071303951502	0.3951688840623478	0.24684132493703753	1.6009024589506824	0.11009717056800244	0.588084240249069	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HPA0247	0.08996472473122569	0.3516309097647339	0.27799047937634697	1.2649027065732406	0.20655795745238933	0.6532983895005686	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_ICM47	0.12635198332519085	0.09691852548861211	0.2667250464746782	0.3633649211785334	0.7165021812959609	0.9289447813362285	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_181	0.14870149167897537	0.4344013935588677	0.25595614858073545	1.6971711598553212	0.09035269461108764	0.5488244520401389	FALSE	452
chr4_89587189_T_G	variantOnly	s__Actinomyces_turicensis	0.07833730024823878	0.08157976169326595	0.2625709432130352	0.31069607586806264	0.7561749019237806	0.9346063279639429	FALSE	452
chr4_89587189_T_G	variantOnly	s__Varibaculum_cambriense	0.12164693297506726	0.43289766946189645	0.31222004906385625	1.386514641708223	0.1662732911230443	0.6532983895005686	FALSE	452
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_adolescentis	0.3358832143030785	0.8821569530803279	0.6137125433085593	1.4374106618785556	0.15129323276979617	0.6532983895005686	FALSE	452
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_animalis	0.1389255580074918	-0.33884494050014213	0.33586408657595695	-1.008875179107639	0.31357426307135616	0.7702208609302169	FALSE	452
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_bifidum	0.3719406949605772	-0.5661167350893965	0.5547188167631212	-1.0205471997376692	0.30801492683772747	0.7702208609302169	FALSE	452
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_breve	0.10167279483060798	-0.03521912392826254	0.40715516367331733	-0.08650049678977118	0.9311068658531296	0.9697565848130708	FALSE	452
