variantName	covariate	taxon	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	reject	df
chr4_89587189_T_G	variantOnly	s__Methanobrevibacter_smithii	2.888618235314469	0.288265518266254	0.36800549791730003	0.7833185099072472	0.43382481076923285	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Candidatus_Methanomassiliicoccus_intestinalis	0.08981541300454017	0.09024270343585973	0.20805057544562444	0.43375368341360504	0.6646613885051532	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_graevenitzii	0.22897186669803182	0.1531504166008661	0.2278406883385956	0.6721820308638999	0.5017898932338831	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_johnsonii	0.06060167770936366	0.08496938444180333	0.1368740887484076	0.6207850238037977	0.5350345059700383	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_naeslundii	0.11520034819853775	-0.2039633611667523	0.18973529493627558	-1.0749890326692002	0.2829174557725444	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_odontolyticus	1.3012126189506943	0.28874901277113574	0.2614421194339791	1.104447184701057	0.2699502350526952	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_oris	3.9443985355643267	-0.40637745306523215	0.28045540345622494	-1.4489913478477936	0.147990252441506	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HMSC035G02	0.1833839264640633	-0.06838480145531364	0.20759092485001496	-0.32942095857380016	0.7419806284147925	0.9803048277186627	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HPA0247	0.2701862319497234	0.48772362889762677	0.24312011302140646	2.006101522561744	0.04540364958999385	0.8145222840945501	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_ICM47	0.3162267373230886	-0.4110311307789686	0.24656864326655528	-1.667004876749959	0.09616302338904491	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_181	0.06349470699951987	-0.03167222593685443	0.1463922471383245	-0.21635179837718918	0.8288050691402149	0.9803048277186627	FALSE	482
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_448	0.07882538787063562	0.07468275592409046	0.1638250738699127	0.4558688982090324	0.6486895671782511	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Aeriscardovia_aeriphila	0.04881927196366507	0.01648312422431069	0.1136010215970196	0.14509661966581414	0.8846952401822713	0.9803048277186627	FALSE	482
chr4_89587189_T_G	variantOnly	s__Alloscardovia_omnicolens	0.07685179794469287	0.0164380013056565	0.1651631919908046	0.09952581508942793	0.9207621716361516	0.9803048277186627	FALSE	482
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_adolescentis	5.221061668077137	-0.3637552107910119	0.3904754627345939	-0.9315699589509323	0.35202517786983345	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_animalis	0.0885518629430581	-0.12223956679194153	0.209085748608915	-0.5846384442996393	0.5590644015650998	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_bifidum	1.1819242755182555	0.7234878943938263	0.360474791956572	2.0070415755479183	0.04530309868402347	0.8145222840945501	FALSE	482
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_breve	0.1910120599462467	0.2976949736955484	0.27886710881273163	1.0675155451748177	0.2862734709464866	0.952607604498076	FALSE	482
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_dentium	2.0281626203724343	-0.14474596024307637	0.33989258212908563	-0.4258579558764958	0.6704014460273583	0.952607604498076	FALSE	482
