variantName	covariate	taxon	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	reject	df
chr4_89587189_T_G	variantOnly	s__Methanobrevibacter_smithii	0.8043365975057377	-0.41160664405979436	0.5567396414423381	-0.739316214296238	0.45995935761830165	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Candidatus_Methanomassiliicoccus_intestinalis	0.05488605256200834	-0.3791989811083106	0.291627625309959	-1.3002848434035548	0.19392528230135966	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_graevenitzii	0.21934793742176562	0.39071171207183397	0.35619967487800896	1.096889580838738	0.2730615471170432	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_johnsonii	0.04870253471939063	-0.1349878028396298	0.2004117310392307	-0.6735524020457957	0.5008151191097815	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_naeslundii	0.0698251792407365	-0.25803282566505753	0.27733310664462835	-0.9304075838147157	0.352476325943897	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_odontolyticus	1.9690419686167326	0.21343042217081837	0.4068006282293584	0.5246560780886603	0.5999860626660145	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_oris	0.5315567092833974	0.2927396622771667	0.42389296213906585	0.6905980717394598	0.49004385760777003	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HMSC035G02	0.21282420542138658	-0.11512274358862865	0.3263999030343455	-0.35270458881390915	0.7244145969732905	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HPA0247	0.10608958449354293	-0.02194930207335805	0.35782402171844774	-0.061341052419976325	0.9511048599935037	0.992547710493755	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_ICM47	0.731154237081179	1.409706403320198	0.3962466058514823	3.557649157122552	3.9906680692407194e-4	0.10335830299333464	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_181	0.0558158520016345	0.20792604434912074	0.2165773663475567	0.9600543577367517	0.3373546789506905	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_448	0.04396989593931056	-0.025459027563698493	0.22702965427092534	-0.11213965702170792	0.910744369657501	0.9910051567287406	FALSE	710
chr4_89587189_T_G	variantOnly	s__Alloscardovia_omnicolens	0.06084233817118404	0.053509763242998505	0.2429933072685025	0.22021085207861854	0.8257702471894985	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_adolescentis	1.8600645559640425	0.35360751663123796	0.6030756966516279	0.586340186803287	0.5578332880284224	0.9857646970309292	FALSE	710
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_animalis	0.10689788077996262	0.4318400889390836	0.33267149919153505	1.2980976428355	0.19467530223687785	0.9857646970309292	FALSE	710
