variantName	covariate	taxon	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	reject	df
chr4_89587189_T_G	variantOnly	s__Methanobrevibacter_smithii	2.5879828351266863	-0.1347135329926625	0.4521434569746984	-0.29794422746717086	0.765960554003634	0.9870519701938258	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_graevenitzii	0.07340246610053647	0.12748825577697512	0.14658522579738428	0.8697210451017368	0.38517713985417334	0.9637046329520824	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_odontolyticus	0.30790961640463327	-0.11748339604187902	0.26750049855346947	-0.43918944703722035	0.6608536013460036	0.9864268271631463	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_oris	0.23062259593662207	0.26375989361387553	0.26120752877011766	1.0097714061144238	0.3134524261691083	0.9484868177286824	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HMSC035G02	0.10306258901855304	-0.1942368320092622	0.19039528211241086	-1.0201767073964745	0.30850086089714995	0.9451941270040339	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_HPA0247	0.16991165961150295	-0.26613739400057757	0.2427337548803796	-1.0964169121502338	0.27381231178159615	0.8993952261371172	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_ICM47	0.10566138030937644	0.22655045266231502	0.20263105354313282	1.1180440939379048	0.26447990000862753	0.8993952261371172	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_oral_taxon_181	0.08972703690524324	0.16839417379206628	0.17636305695488763	0.9548154624873636	0.3404717600431789	0.9637046329520824	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_sp_S6_Spd3	0.06900114059640908	-0.030570442802060383	0.1310309867348211	-0.23330697237233256	0.8156887809240645	0.9870519701938258	FALSE	288
chr4_89587189_T_G	variantOnly	s__Actinomyces_turicensis	0.12281744099878852	0.13823178182943985	0.23469999737268826	0.5889722342430912	0.5563415712310171	0.974746337044314	FALSE	288
chr4_89587189_T_G	variantOnly	s__Varibaculum_cambriense	0.18302449609079394	0.13895030719026738	0.2607018184088953	0.5329855696377694	0.5944545922489892	0.974746337044314	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_adolescentis	3.399359748991934	-0.0690385451521658	0.5166172139123525	-0.13363578156704364	0.893783919831294	0.9946513241851077	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_animalis	0.12756461187221435	0.19150343401241612	0.26715268008665094	0.7168314162160081	0.4740590420657328	0.9637046329520824	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_bifidum	0.7360312140803332	0.22158879050146715	0.4513975455495172	0.49089498311673785	0.6238745609937503	0.983681929119707	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_breve	0.31360773726665414	0.5306273102863138	0.3632678404282242	1.460705438887198	0.1451863651012987	0.7955650092595724	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_dentium	1.9063815350222597	0.5107763254743618	0.4372471627790706	1.1681638417684679	0.24370678797585069	0.8884500624942404	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_longum	141.28007640374318	0.31003075218554016	0.49881164940418216	0.6215387161784695	0.5347368906809848	0.9637046329520824	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_pseudocatenulatum	1.812946644259721	-0.026636035792255142	0.4760333024950815	-0.055954143654750606	0.9554171358189133	0.9946513241851077	FALSE	288
chr4_89587189_T_G	variantOnly	s__Bifidobacterium_pullorum	0.08183987793239021	0.3994828063432437	0.18159525693447418	2.1998526453110547	0.028611638161268504	0.7491047082223027	FALSE	288
chr4_89587189_T_G	variantOnly	s__Scardovia_wiggsiae	0.09364538643955228	0.09331798746815231	0.18017708757219317	0.5179237200776806	0.604909113191415	0.9782996013758133	FALSE	288
chr4_89587189_T_G	variantOnly	s__Corynebacterium_amycolatum	2.7560957398455574	-0.3029243747555532	0.46350962294581066	-0.6535449530267216	0.5139264572532457	0.9637046329520824	FALSE	288
chr4_89587189_T_G	variantOnly	s__Corynebacterium_aurimucosum	0.306149448080435	-0.12205889971356682	0.31650160487524565	-0.3856501762816601	0.7000404678856968	0.9864268271631463	FALSE	288
chr4_89587189_T_G	variantOnly	s__Corynebacterium_jeikeium	0.08291433853912455	0.027495001399996395	0.17209828539869448	0.15976336624330464	0.8731794718716126	0.9946513241851077	FALSE	288
chr4_89587189_T_G	variantOnly	s__Corynebacterium_pyruviciproducens	0.08981348670618552	0.14200033244390745	0.1921081052870903	0.7391688769804857	0.460406466699919	0.9637046329520824	FALSE	288
